Name,FullName,URL,Description,Size(KB),IsFork,Created,Updated,Language,Forks,Topics,BranchesURL,CollaboratorsURL,Mined,Selected
rmoss_contrib,robomaster-oss/rmoss_contrib,https://github.com/robomaster-oss/rmoss_contrib,RoboMaster OSS中的基础项目，为RoboMaster提供任务级功能模块包，如自动瞄准模块，能量机关模块等。,2410,False,2020-07-21T06:38:38Z,2024-06-01T12:49:50Z,C++,2,"['robomaster', 'ros2']",https://api.github.com/repos/robomaster-oss/rmoss_contrib/branches{/branch},https://api.github.com/repos/robomaster-oss/rmoss_contrib/collaborators{/collaborator},yes,yes
motoros2,Yaskawa-Global/motoros2,https://github.com/Yaskawa-Global/motoros2,"ROS 2 (rcl, rclc & micro-ROS) node for MotoPlus-compatible Yaskawa Motoman robot controllers",945,False,2023-05-25T09:18:11Z,2024-07-02T12:55:26Z,C,14,"['dx200', 'motoman', 'motoplus', 'motoros2', 'ros2', 'yaskawa', 'yrc1000', 'yrc1000u']",https://api.github.com/repos/Yaskawa-Global/motoros2/branches{/branch},https://api.github.com/repos/Yaskawa-Global/motoros2/collaborators{/collaborator},yes,yes
merlin2,MERLIN2-ARCH/merlin2,https://github.com/MERLIN2-ARCH/merlin2,MERLIN 2 (MachinEd Ros 2 pLanINg) for ROS 2,37553,False,2023-01-03T13:59:09Z,2024-07-03T19:23:03Z,Python,4,"['cognitive-architecture', 'robotics', 'ros2']",https://api.github.com/repos/MERLIN2-ARCH/merlin2/branches{/branch},https://api.github.com/repos/MERLIN2-ARCH/merlin2/collaborators{/collaborator},yes,yes
LSS-ROS2-Robot-Dynamics,Lynxmotion/LSS-ROS2-Robot-Dynamics,https://github.com/Lynxmotion/LSS-ROS2-Robot-Dynamics,LSS-ROS2-Robot-Dynamics,970,False,2021-10-28T16:44:59Z,2024-03-27T02:58:23Z,C++,2,[],https://api.github.com/repos/Lynxmotion/LSS-ROS2-Robot-Dynamics/branches{/branch},https://api.github.com/repos/Lynxmotion/LSS-ROS2-Robot-Dynamics/collaborators{/collaborator},yes,no
eddiebot-ros,arashsm79/eddiebot-ros,https://github.com/arashsm79/eddiebot-ros,ROS2 packages for Parallax Eddie robot along with simulations using Gazebo (formerly ignition gazebo),43645,False,2023-02-23T18:24:45Z,2024-06-12T06:22:14Z,C++,6,"['bringup', 'differential-drive', 'eddie', 'gazebo', 'ignition-gazebo', 'nav2', 'navigation', 'odometry', 'parallex', 'ros2', 'rtabmap', 'rviz2', 'slam', 'slam-toolbox', 'turtlebot', 'urdf']",https://api.github.com/repos/arashsm79/eddiebot-ros/branches{/branch},https://api.github.com/repos/arashsm79/eddiebot-ros/collaborators{/collaborator},yes,yes
awesome-robotic-tooling,Ly0n/awesome-robotic-tooling,https://github.com/Ly0n/awesome-robotic-tooling,"Tooling for professional robotic development in C++ and Python with a touch of ROS, autonomous driving and aerospace.",1911,False,2019-10-24T15:32:17Z,2024-07-05T14:56:06Z,,480,"['aerospace', 'artificial-intelligence', 'automotive', 'autonomous-driving', 'awesome', 'awesome-list', 'cplusplus', 'cpp', 'lidar', 'machine-learning', 'mapping', 'point-cloud', 'python', 'robot', 'robotic', 'robotics', 'ros', 'ros2', 'self-driving-car', 'slam']",https://api.github.com/repos/Ly0n/awesome-robotic-tooling/branches{/branch},https://api.github.com/repos/Ly0n/awesome-robotic-tooling/collaborators{/collaborator},yes,no
Fast-DDS-spy,eProsima/Fast-DDS-spy,https://github.com/eProsima/Fast-DDS-spy,eProsima Fast DDS Spy is a CLI interactive tool that allows to introspect a DDS network in human readable format. Looking for commercial support? Contact info@eprosima.com,2143,False,2023-02-27T08:55:29Z,2024-06-27T02:37:09Z,C++,5,"['dds', 'fastdds', 'ros2']",https://api.github.com/repos/eProsima/Fast-DDS-spy/branches{/branch},https://api.github.com/repos/eProsima/Fast-DDS-spy/collaborators{/collaborator},yes,no
orb_slam3_ros2,astronaut71/orb_slam3_ros2,https://github.com/astronaut71/orb_slam3_ros2,,169584,False,2023-07-21T10:21:24Z,2024-02-17T09:45:43Z,C++,3,[],https://api.github.com/repos/astronaut71/orb_slam3_ros2/branches{/branch},https://api.github.com/repos/astronaut71/orb_slam3_ros2/collaborators{/collaborator},yes,yes
roverrobotics_ros2_archive,RoverRobotics/roverrobotics_ros2_archive,https://github.com/RoverRobotics/roverrobotics_ros2_archive,ROS2 Driver for communicating with Rover Robotics products. Requires librover.,8285,False,2021-02-25T16:53:45Z,2023-07-11T16:07:00Z,Python,2,[],https://api.github.com/repos/RoverRobotics/roverrobotics_ros2_archive/branches{/branch},https://api.github.com/repos/RoverRobotics/roverrobotics_ros2_archive/collaborators{/collaborator},yes,yes
ros2_roboticarm_demo,kimsniper/ros2_roboticarm_demo,https://github.com/kimsniper/ros2_roboticarm_demo,,5063,False,2024-05-18T11:58:06Z,2024-05-27T15:11:58Z,Python,4,[],https://api.github.com/repos/kimsniper/ros2_roboticarm_demo/branches{/branch},https://api.github.com/repos/kimsniper/ros2_roboticarm_demo/collaborators{/collaborator},yes,no
ros2_def,uulm-mrm/ros2_def,https://github.com/uulm-mrm/ros2_def,Deterministic Execution Framework for ROS 2,938,False,2023-08-03T09:09:49Z,2024-02-27T16:57:14Z,Python,2,"['ros', 'ros2']",https://api.github.com/repos/uulm-mrm/ros2_def/branches{/branch},https://api.github.com/repos/uulm-mrm/ros2_def/collaborators{/collaborator},yes,no
panda_ros2_gazebo,nicholaspalomo/panda_ros2_gazebo,https://github.com/nicholaspalomo/panda_ros2_gazebo,ROS2/Gazebo simulation for Franka Panda robot,66866,False,2021-06-06T18:03:21Z,2024-05-05T16:39:14Z,Python,2,[],https://api.github.com/repos/nicholaspalomo/panda_ros2_gazebo/branches{/branch},https://api.github.com/repos/nicholaspalomo/panda_ros2_gazebo/collaborators{/collaborator},yes,yes
simple_pybullet_ros2,09ubberboy90/simple_pybullet_ros2,https://github.com/09ubberboy90/simple_pybullet_ros2,This repository contains 2 tasks for PyBullet using ROS2,658,False,2021-12-01T14:57:14Z,2024-05-27T06:29:09Z,Python,2,"['pybullet', 'ros2', 'simulation']",https://api.github.com/repos/09ubberboy90/simple_pybullet_ros2/branches{/branch},https://api.github.com/repos/09ubberboy90/simple_pybullet_ros2/collaborators{/collaborator},yes,yes
kaiaai,kaiaai/kaiaai,https://github.com/kaiaai/kaiaai,ROS2 package for Kaia.ai robots,8888,False,2023-08-04T21:08:31Z,2024-05-10T01:43:51Z,C++,2,"['kaia-ai', 'micro-ros', 'open-source', 'remake-ai', 'robot-framework', 'robotics', 'robotics-programming', 'robots', 'ros-navigation', 'ros2', 'slam-toolbox', 'stem']",https://api.github.com/repos/kaiaai/kaiaai/branches{/branch},https://api.github.com/repos/kaiaai/kaiaai/collaborators{/collaborator},yes,yes
mujoco_ros2_control,sangteak601/mujoco_ros2_control,https://github.com/sangteak601/mujoco_ros2_control,,97462,False,2023-11-15T21:26:13Z,2024-07-05T12:43:02Z,C++,2,[],https://api.github.com/repos/sangteak601/mujoco_ros2_control/branches{/branch},https://api.github.com/repos/sangteak601/mujoco_ros2_control/collaborators{/collaborator},yes,yes
moniarm,orocapangyo/moniarm,https://github.com/orocapangyo/moniarm,ROS2 Robot Arm with Hekulex motors,166650,False,2024-01-05T03:10:19Z,2024-06-21T14:09:31Z,C++,3,[],https://api.github.com/repos/orocapangyo/moniarm/branches{/branch},https://api.github.com/repos/orocapangyo/moniarm/collaborators{/collaborator},yes,yes
ros2_tutorial,bigdayangyu/ros2_tutorial,https://github.com/bigdayangyu/ros2_tutorial,ROS2 dashing tutorial and reference ,13865,False,2019-06-12T16:43:32Z,2024-07-02T07:10:27Z,TeX,3,[],https://api.github.com/repos/bigdayangyu/ros2_tutorial/branches{/branch},https://api.github.com/repos/bigdayangyu/ros2_tutorial/collaborators{/collaborator},yes,no
mecheye_ros2_interface,MechMindRobotics/mecheye_ros2_interface,https://github.com/MechMindRobotics/mecheye_ros2_interface,,817,False,2022-05-20T10:24:38Z,2024-01-29T07:57:33Z,C++,5,[],https://api.github.com/repos/MechMindRobotics/mecheye_ros2_interface/branches{/branch},https://api.github.com/repos/MechMindRobotics/mecheye_ros2_interface/collaborators{/collaborator},yes,yes
Aruco_Tracker_ROS2_Drones,REGATTE/Aruco_Tracker_ROS2_Drones,https://github.com/REGATTE/Aruco_Tracker_ROS2_Drones,Precision Landing for Pixhawk drones using ROS2 and Computer Vision,13508,False,2022-08-28T16:56:47Z,2024-06-24T13:50:51Z,Python,2,"['aruco-markers', 'autonomous-robots', 'computer-vision', 'drones', 'precision-landing', 'px4', 'ros2-foxy']",https://api.github.com/repos/REGATTE/Aruco_Tracker_ROS2_Drones/branches{/branch},https://api.github.com/repos/REGATTE/Aruco_Tracker_ROS2_Drones/collaborators{/collaborator},yes,no
perception_cupoch,ZhenshengLee/perception_cupoch,https://github.com/ZhenshengLee/perception_cupoch,"ros interface for cupoch, inspired by perception_open3d",1335,False,2021-04-09T07:23:17Z,2024-05-28T10:02:11Z,C++,4,"['cupoch-pointclouds', 'perception-cupoch', 'ros', 'ros2']",https://api.github.com/repos/ZhenshengLee/perception_cupoch/branches{/branch},https://api.github.com/repos/ZhenshengLee/perception_cupoch/collaborators{/collaborator},yes,yes
ROS2-On-iOS,light-tech/ROS2-On-iOS,https://github.com/light-tech/ROS2-On-iOS,Build ROS2 stack for iOS and macOS,241,False,2022-08-09T12:33:31Z,2024-06-22T00:21:43Z,Shell,2,"['ios', 'macos', 'ros2']",https://api.github.com/repos/light-tech/ROS2-On-iOS/branches{/branch},https://api.github.com/repos/light-tech/ROS2-On-iOS/collaborators{/collaborator},yes,no
IG_LIO_SLAM,INIF-FISH/IG_LIO_SLAM,https://github.com/INIF-FISH/IG_LIO_SLAM,适用于ROS2的基于iG-LIO的SLAM导航框架，配有占据图和TEB,49924,False,2024-02-05T06:31:07Z,2024-07-01T14:54:02Z,C++,7,[],https://api.github.com/repos/INIF-FISH/IG_LIO_SLAM/branches{/branch},https://api.github.com/repos/INIF-FISH/IG_LIO_SLAM/collaborators{/collaborator},yes,no
outdoor_ros2,adeeb10abbas/outdoor_ros2,https://github.com/adeeb10abbas/outdoor_ros2,"A ROS2 based repository for outdoor SLAM and navigation at DWSL and Zhou Robotics, Drexel",7929,False,2022-11-26T12:15:57Z,2023-06-01T01:00:10Z,Python,3,[],https://api.github.com/repos/adeeb10abbas/outdoor_ros2/branches{/branch},https://api.github.com/repos/adeeb10abbas/outdoor_ros2/collaborators{/collaborator},yes,no
zenoh,eclipse-zenoh/zenoh,https://github.com/eclipse-zenoh/zenoh,"zenoh unifies data in motion, data in-use, data at rest and computations. It carefully blends traditional pub/sub with geo-distributed storages, queries and computations, while retaining a level of time and space efficiency that is well beyond any of the mainstream stacks.",18306,False,2020-01-21T15:38:53Z,2024-07-04T07:28:45Z,Rust,142,"['distributed-computing', 'distributed-storage', 'distributed-systems', 'edge-computing', 'embedded', 'geo-distributed-storages', 'iot', 'messaging', 'network-programming', 'networking', 'protocol', 'robotics', 'ros2', 'rust', 'rust-lang', 'storage', 'zenoh']",https://api.github.com/repos/eclipse-zenoh/zenoh/branches{/branch},https://api.github.com/repos/eclipse-zenoh/zenoh/collaborators{/collaborator},yes,no
respeaker,machinekoder/respeaker,https://github.com/machinekoder/respeaker,ROS2 node for the Respeaker microhone array,816,False,2019-09-18T19:34:17Z,2019-11-21T16:56:08Z,Python,6,[],https://api.github.com/repos/machinekoder/respeaker/branches{/branch},https://api.github.com/repos/machinekoder/respeaker/collaborators{/collaborator},yes,yes
AutoCarROS2,winstxnhdw/AutoCarROS2,https://github.com/winstxnhdw/AutoCarROS2,"A virtual simulation platform for autonomous vehicle sensing, mapping, control and behaviour methods using ROS 2 and Gazebo.",85583,False,2021-03-14T15:41:42Z,2024-07-02T12:46:07Z,Python,36,"['ackermann-vehicle', 'bayesian', 'gazebo', 'occupancy-grid-map', 'path-planning', 'path-tracking', 'raytracing', 'rclcpp', 'rclpy', 'ros2', 'stanley-controller']",https://api.github.com/repos/winstxnhdw/AutoCarROS2/branches{/branch},https://api.github.com/repos/winstxnhdw/AutoCarROS2/collaborators{/collaborator},yes,yes
mycobot,tylerjw/mycobot,https://github.com/tylerjw/mycobot,myCobot on ROS 2,4444,False,2022-02-09T01:21:03Z,2024-02-29T13:21:17Z,C++,10,"['cpp', 'moveit2', 'robotics', 'ros2', 'ros2-galactic']",https://api.github.com/repos/tylerjw/mycobot/branches{/branch},https://api.github.com/repos/tylerjw/mycobot/collaborators{/collaborator},yes,yes
benchmarks,robotperf/benchmarks,https://github.com/robotperf/benchmarks,Benchmarking suite to evaluate 🤖 robotics computing performance. Vendor-neutral. ⚪Grey-box and ⚫Black-box approaches.,21708,False,2022-12-11T18:29:30Z,2024-07-03T10:24:04Z,Python,16,"['acceleration', 'benchmarking', 'cpu', 'fpga', 'gpu', 'performance', 'robotics', 'ros2', 'tpu']",https://api.github.com/repos/robotperf/benchmarks/branches{/branch},https://api.github.com/repos/robotperf/benchmarks/collaborators{/collaborator},yes,no
ouster-ros,ouster-lidar/ouster-ros,https://github.com/ouster-lidar/ouster-ros,"Official ROS drivers for Ouster sensors (OS0, OS1, OS2, OSDome)",589,False,2022-09-20T13:09:02Z,2024-07-03T15:56:05Z,C++,130,"['lidar', 'ouster', 'pcl', 'point-cloud', 'pointcloud', 'ros', 'ros-drivers', 'ros-melodic', 'ros-noetic', 'ros2', 'ros2-foxy', 'ros2-humble', 'ros2-iron', 'ros2-rolling']",https://api.github.com/repos/ouster-lidar/ouster-ros/branches{/branch},https://api.github.com/repos/ouster-lidar/ouster-ros/collaborators{/collaborator},yes,yes
ros2_sgm_gpu,fujimo-t/ros2_sgm_gpu,https://github.com/fujimo-t/ros2_sgm_gpu,Stereo matching using NVIDIA GPU for ROS2,1227,False,2020-02-17T12:43:14Z,2024-04-11T13:28:30Z,C++,2,"['cuda', 'ros2', 'stereo-matching']",https://api.github.com/repos/fujimo-t/ros2_sgm_gpu/branches{/branch},https://api.github.com/repos/fujimo-t/ros2_sgm_gpu/collaborators{/collaborator},yes,yes
StrideSim,AuTURBO/StrideSim,https://github.com/AuTURBO/StrideSim,"StrideSim is a Nvidia Isaac Sim-based robot simulator, offering a realistic environment and compatibility with ROS2",371,False,2023-12-26T12:19:09Z,2024-07-02T06:07:21Z,Python,6,"['isaacsim', 'quadruped-robot', 'ros2-humble', 'simulation']",https://api.github.com/repos/AuTURBO/StrideSim/branches{/branch},https://api.github.com/repos/AuTURBO/StrideSim/collaborators{/collaborator},yes,no
drl_grasping,AndrejOrsula/drl_grasping,https://github.com/AndrejOrsula/drl_grasping,Deep Reinforcement Learning for Robotic Grasping from Octrees,1116,False,2020-10-05T19:56:44Z,2024-07-05T03:47:05Z,Python,48,"['deep-reinforcement-learning', 'domain-randomization', 'gazebo', 'grasping', 'gym-ignition', 'octree', 'openai-gym', 'reinforcement-learning', 'robotics', 'ros', 'ros2', 'sim2real', 'stable-baselines3']",https://api.github.com/repos/AndrejOrsula/drl_grasping/branches{/branch},https://api.github.com/repos/AndrejOrsula/drl_grasping/collaborators{/collaborator},yes,yes
schunk_svh_ros_driver,fzi-forschungszentrum-informatik/schunk_svh_ros_driver,https://github.com/fzi-forschungszentrum-informatik/schunk_svh_ros_driver,DEPRECATED: A ROS1/ROS2 compatible driver for the Schunk SVH 5-Finger hand,1556,False,2022-03-31T11:44:29Z,2024-02-22T10:30:41Z,C++,5,[],https://api.github.com/repos/fzi-forschungszentrum-informatik/schunk_svh_ros_driver/branches{/branch},https://api.github.com/repos/fzi-forschungszentrum-informatik/schunk_svh_ros_driver/collaborators{/collaborator},yes,yes
rclswi,SWI-Prolog/rclswi,https://github.com/SWI-Prolog/rclswi,ROS2 bridge for SWI-Prolog,677,False,2021-02-24T09:46:56Z,2022-06-18T18:43:52Z,Prolog,3,[],https://api.github.com/repos/SWI-Prolog/rclswi/branches{/branch},https://api.github.com/repos/SWI-Prolog/rclswi/collaborators{/collaborator},yes,no
ros2_jetson,ZhenshengLee/ros2_jetson,https://github.com/ZhenshengLee/ros2_jetson,"ROS2 foxy and galactic deployment in jetson ubuntu18.04, with/without docker, China way.",163,False,2021-07-14T07:11:22Z,2023-11-04T05:36:25Z,Shell,2,"['jetson-xavier', 'ros2-foxy', 'ros2-galactic', 'ubuntu1804']",https://api.github.com/repos/ZhenshengLee/ros2_jetson/branches{/branch},https://api.github.com/repos/ZhenshengLee/ros2_jetson/collaborators{/collaborator},yes,no
ur3_unity_ros2_ibvs,zhutianqi2006/ur3_unity_ros2_ibvs,https://github.com/zhutianqi2006/ur3_unity_ros2_ibvs,,284419,False,2023-09-28T06:16:19Z,2024-07-02T12:47:43Z,C#,2,[],https://api.github.com/repos/zhutianqi2006/ur3_unity_ros2_ibvs/branches{/branch},https://api.github.com/repos/zhutianqi2006/ur3_unity_ros2_ibvs/collaborators{/collaborator},yes,no
greengrass-v2-docker-ros-demo,aws-samples/greengrass-v2-docker-ros-demo,https://github.com/aws-samples/greengrass-v2-docker-ros-demo,"This sample application demonstrates how to deploy and run ROS applications with IoT Greengrass 2.0 and Docker. The sample application uses local ROS messaging to publish messages between ROS nodes running in different containers, then relays the message over AWS IoT Greengrass 2.0 with MQTT to the cloud.",216,False,2021-05-31T14:17:44Z,2024-04-17T11:55:03Z,Python,10,"['docker', 'docker-compose', 'greengrassv2', 'ros', 'ros2', 'ros2-foxy']",https://api.github.com/repos/aws-samples/greengrass-v2-docker-ros-demo/branches{/branch},https://api.github.com/repos/aws-samples/greengrass-v2-docker-ros-demo/collaborators{/collaborator},yes,no
isaac_ros_compression,NVIDIA-ISAAC-ROS/isaac_ros_compression,https://github.com/NVIDIA-ISAAC-ROS/isaac_ros_compression,NVIDIA-accelerated data compression,258,False,2022-10-17T18:13:52Z,2024-06-25T05:08:59Z,C,6,"['compression', 'gpu', 'jetson', 'nvidia', 'ros2', 'ros2-humble']",https://api.github.com/repos/NVIDIA-ISAAC-ROS/isaac_ros_compression/branches{/branch},https://api.github.com/repos/NVIDIA-ISAAC-ROS/isaac_ros_compression/collaborators{/collaborator},yes,yes
fog_sw,tiiuae/fog_sw,https://github.com/tiiuae/fog_sw,Public ROS2 components for TII/SSRC drone project,18962,False,2020-11-19T08:44:43Z,2023-04-16T22:24:55Z,Shell,4,[],https://api.github.com/repos/tiiuae/fog_sw/branches{/branch},https://api.github.com/repos/tiiuae/fog_sw/collaborators{/collaborator},yes,no
ipad-lidar2ros,christophebedard/ipad-lidar2ros,https://github.com/christophebedard/ipad-lidar2ros,Publish iPad Pro LiDAR data & more in ROS 2 - source code & assets only,985,False,2021-01-29T21:06:59Z,2024-06-27T16:17:55Z,Swift,6,"['app', 'depth', 'ipad', 'lidar', 'pointcloud', 'ros2']",https://api.github.com/repos/christophebedard/ipad-lidar2ros/branches{/branch},https://api.github.com/repos/christophebedard/ipad-lidar2ros/collaborators{/collaborator},yes,no
megarover_samples_ros2,atinfinity/megarover_samples_ros2,https://github.com/atinfinity/megarover_samples_ros2,,6677,False,2021-02-21T15:20:06Z,2024-06-03T11:37:32Z,Python,2,[],https://api.github.com/repos/atinfinity/megarover_samples_ros2/branches{/branch},https://api.github.com/repos/atinfinity/megarover_samples_ros2/collaborators{/collaborator},yes,yes
autoware.core,autowarefoundation/autoware.core,https://github.com/autowarefoundation/autoware.core,,702,False,2021-11-19T03:03:08Z,2024-06-17T08:48:07Z,,26,"['3d-map', 'autonomous-driving', 'autonomous-vehicles', 'autoware', 'calibration', 'planner', 'ros', 'ros2', 'self-driving-car']",https://api.github.com/repos/autowarefoundation/autoware.core/branches{/branch},https://api.github.com/repos/autowarefoundation/autoware.core/collaborators{/collaborator},yes,no
